travel_time,travel_from,car_type,max_capacity,number_of_tickets,hours_daytime,minutes_daytime,days of week,year,minute
434,62.0,49,49,2.0,7,14,2,2018,10
1147,392.0,49,49,28.0,19,7,2,2018,10
426,276.0,49,49,3.0,7,6,2,2018,10
429,361.8,49,49,31.0,7,9,2,2018,10
432,370.4,49,49,38.0,7,12,2,2018,10
434,329.8,49,49,19.0,7,14,2,2018,10
431,361.8,49,49,1.0,7,11,2,2018,10
433,387.7,49,49,14.0,7,13,2,2018,10
426,279.4,49,49,1.0,7,6,2,2018,10
560,276.0,11,11,3.0,9,20,2,2018,10
550,276.0,11,11,3.0,9,10,2,2018,10
540,276.0,11,11,2.0,9,0,2,2018,10
429,329.8,49,49,1.0,7,9,2,2018,10
435,370.4,49,49,14.0,7,15,2,2018,10
490,276.0,11,11,4.0,8,10,2,2018,10
500,276.0,11,11,1.0,8,20,2,2018,10
427,279.4,49,49,1.0,7,7,2,2018,10
570,305.1,11,11,11.0,9,30,0,2017,6
424,329.8,49,49,4.0,7,4,2,2018,10
433,370.4,49,49,1.0,7,13,2,2018,10
423,62.0,49,49,2.0,7,3,2,2018,10
425,329.8,49,49,8.0,7,5,2,2018,10
419,392.0,49,49,4.0,6,59,2,2018,10
424,361.8,49,49,9.0,7,4,2,2018,10
428,387.7,49,49,3.0,7,8,2,2018,10
560,305.1,11,11,11.0,9,20,0,2017,6
440,305.1,11,11,5.0,7,20,0,2017,6
410,305.1,11,11,2.0,6,50,0,2017,6
1147,392.0,49,49,46.0,19,7,5,2018,11
429,361.8,49,49,36.0,7,9,5,2018,11
434,62.0,49,49,2.0,7,14,5,2018,11
432,370.4,49,49,25.0,7,12,5,2018,11
423,329.8,49,49,4.0,7,3,5,2018,11
434,279.4,49,49,1.0,7,14,5,2018,11
424,329.8,49,49,10.0,7,4,5,2018,11
425,329.8,49,49,4.0,7,5,5,2018,11
433,387.7,49,49,20.0,7,13,5,2018,11
434,329.8,49,49,29.0,7,14,5,2018,11
435,370.4,49,49,27.0,7,15,5,2018,11
450,305.1,11,11,5.0,7,30,0,2017,6
400,305.1,11,11,11.0,6,40,0,2017,6
480,305.1,11,11,8.0,8,0,0,2017,6
430,305.1,49,49,27.0,7,10,0,2017,6
490,305.1,11,11,2.0,8,10,0,2017,6
423,62.0,49,49,4.0,7,3,5,2018,11
460,305.1,11,11,5.0,7,40,0,2017,6
470,305.1,11,11,6.0,7,50,0,2017,6
419,392.0,49,49,7.0,6,59,5,2018,11
431,305.1,49,49,3.0,7,11,0,2017,6
434,305.1,49,49,1.0,7,14,0,2017,6
430,305.1,11,11,5.0,7,10,0,2017,6
420,305.1,11,11,3.0,7,0,0,2017,6
300,305.1,11,11,3.0,5,0,0,2017,6
420,305.1,49,49,2.0,7,0,4,2017,5
659,305.1,11,11,11.0,10,59,4,2017,5
660,305.1,11,11,10.0,11,0,4,2017,5
427,305.1,49,49,15.0,7,7,4,2017,5
426,305.1,49,49,10.0,7,6,4,2017,5
425,305.1,49,49,1.0,7,5,4,2017,5
434,305.1,49,49,9.0,7,14,4,2017,5
658,305.1,11,11,10.0,10,58,4,2017,5
657,305.1,11,11,11.0,10,57,4,2017,5
656,305.1,11,11,11.0,10,56,4,2017,5
655,305.1,11,11,10.0,10,55,4,2017,5
426,279.4,49,49,1.0,7,6,5,2018,11
654,305.1,11,11,8.0,10,54,4,2017,5
653,305.1,11,11,11.0,10,53,4,2017,5
651,305.1,11,11,11.0,10,51,4,2017,5
652,305.1,11,11,7.0,10,52,4,2017,5
650,305.1,11,11,9.0,10,50,4,2017,5
620,305.1,11,11,11.0,10,20,4,2017,5
630,305.1,11,11,10.0,10,30,4,2017,5
640,305.1,11,11,11.0,10,40,4,2017,5
590,305.1,11,11,11.0,9,50,4,2017,5
580,305.1,11,11,11.0,9,40,4,2017,5
570,305.1,11,11,11.0,9,30,4,2017,5
550,305.1,11,11,11.0,9,10,4,2017,5
540,305.1,11,11,5.0,9,0,4,2017,5
610,305.1,11,11,8.0,10,10,4,2017,5
600,305.1,11,11,10.0,10,0,4,2017,5
530,305.1,11,11,8.0,8,50,4,2017,5
426,276.0,49,49,1.0,7,6,5,2018,11
500,305.1,11,11,10.0,8,20,4,2017,5
431,305.1,49,49,30.0,7,11,4,2017,5
560,305.1,11,11,11.0,9,20,4,2017,5
424,361.8,49,49,19.0,7,4,5,2018,11
390,276.0,11,11,1.0,6,30,5,2018,11
380,276.0,11,11,1.0,6,20,5,2018,11
370,276.0,11,11,2.0,6,10,5,2018,11
431,361.8,49,49,7.0,7,11,5,2018,11
360,276.0,11,11,2.0,6,0,5,2018,11
340,276.0,11,11,1.0,5,40,5,2018,11
330,276.0,11,11,1.0,5,30,5,2018,11
310,276.0,11,11,1.0,5,10,5,2018,11
300,276.0,11,11,1.0,5,0,5,2018,11
424,62.0,49,49,1.0,7,4,5,2018,11
428,387.7,49,49,3.0,7,8,5,2018,11
432,370.4,49,49,43.0,7,12,0,2018,12
435,370.4,49,49,15.0,7,15,0,2018,12
434,62.0,49,49,1.0,7,14,0,2018,12
430,361.8,49,49,11.0,7,10,0,2018,12
1147,392.0,49,49,35.0,19,7,0,2018,12
429,361.8,49,49,39.0,7,9,0,2018,12
434,329.8,49,49,14.0,7,14,0,2018,12
431,361.8,49,49,4.0,7,11,0,2018,12
426,276.0,49,49,6.0,7,6,0,2018,12
520,305.1,11,11,6.0,8,40,4,2017,5
424,279.4,49,49,2.0,7,4,0,2018,12
460,305.1,11,11,1.0,7,40,4,2017,5
510,305.1,11,11,6.0,8,30,4,2017,5
434,279.4,49,49,3.0,7,14,0,2018,12
435,279.4,49,49,1.0,7,15,0,2018,12
300,305.1,11,11,1.0,5,0,4,2017,5
421,305.1,49,49,26.0,7,1,2,2017,4
434,305.1,49,49,9.0,7,14,2,2017,4
427,305.1,49,49,24.0,7,7,2,2017,4
426,305.1,49,49,30.0,7,6,2,2017,4
433,387.7,49,49,6.0,7,13,0,2018,12
651,305.1,11,11,11.0,10,51,2,2017,4
429,305.1,49,49,1.0,7,9,2,2017,4
630,305.1,11,11,11.0,10,30,2,2017,4
640,305.1,11,11,11.0,10,40,2,2017,4
390,305.1,11,11,1.0,6,30,2,2017,4
540,305.1,11,11,5.0,9,0,2,2017,4
550,305.1,11,11,4.0,9,10,2,2017,4
590,305.1,11,11,9.0,9,50,2,2017,4
427,279.4,49,49,1.0,7,7,0,2018,12
620,305.1,11,11,6.0,10,20,2,2017,4
610,305.1,11,11,8.0,10,10,2,2017,4
300,305.1,11,11,4.0,5,0,2,2017,4
600,305.1,11,11,9.0,10,0,2,2017,4
424,62.0,49,49,1.0,7,4,0,2018,12
580,305.1,11,11,4.0,9,40,2,2017,4
530,305.1,11,11,6.0,8,50,2,2017,4
560,305.1,11,11,11.0,9,20,2,2017,4
424,329.8,49,49,3.0,7,4,0,2018,12
470,305.1,11,11,4.0,7,50,2,2017,4
424,361.8,49,49,14.0,7,4,0,2018,12
425,329.8,49,49,6.0,7,5,0,2018,12
423,62.0,49,49,2.0,7,3,0,2018,12
428,387.7,49,49,4.0,7,8,0,2018,12
423,329.8,49,49,3.0,7,3,0,2018,12
490,305.1,11,11,8.0,8,10,2,2017,4
570,305.1,11,11,6.0,9,30,2,2017,4
300,279.4,11,11,1.0,5,0,1,2018,3
520,305.1,11,11,7.0,8,40,2,2017,4
510,305.1,11,11,7.0,8,30,2,2017,4
500,305.1,11,11,7.0,8,20,2,2017,4
1147,392.0,49,49,47.0,19,7,1,2018,3
429,361.8,49,49,25.0,7,9,1,2018,3
480,305.1,11,11,5.0,8,0,2,2017,4
432,370.4,49,49,48.0,7,12,1,2018,3
423,329.8,49,49,5.0,7,3,1,2018,3
433,387.7,49,49,21.0,7,13,1,2018,3
425,329.8,49,49,7.0,7,5,1,2018,3
428,370.4,49,49,1.0,7,8,1,2018,3
423,62.0,49,49,4.0,7,3,1,2018,3
460,305.1,11,11,5.0,7,40,2,2017,4
450,305.1,11,11,4.0,7,30,2,2017,4
424,329.8,49,49,4.0,7,4,1,2018,3
360,305.1,11,11,1.0,6,0,2,2017,4
370,305.1,11,11,2.0,6,10,2,2017,4
600,276.0,11,11,1.0,10,0,1,2018,3
435,370.4,49,49,10.0,7,15,1,2018,3
431,361.8,49,49,2.0,7,11,1,2018,3
426,276.0,49,49,2.0,7,6,1,2018,3
424,279.4,49,49,1.0,7,4,1,2018,3
426,305.1,49,49,1.0,7,6,6,2017,3
657,305.1,11,11,10.0,10,57,6,2017,3
656,305.1,11,11,11.0,10,56,6,2017,3
427,276.0,49,49,3.0,7,7,1,2018,3
655,305.1,11,11,6.0,10,55,6,2017,3
653,305.1,11,11,6.0,10,53,6,2017,3
654,305.1,11,11,10.0,10,54,6,2017,3
620,305.1,11,11,7.0,10,20,6,2017,3
651,305.1,11,11,6.0,10,51,6,2017,3
650,305.1,11,11,1.0,10,50,6,2017,3
630,305.1,11,11,4.0,10,30,6,2017,3
540,305.1,11,11,5.0,9,0,6,2017,3
520,305.1,11,11,10.0,8,40,6,2017,3
600,305.1,11,11,11.0,10,0,6,2017,3
500,305.1,11,11,2.0,8,20,6,2017,3
610,305.1,11,11,5.0,10,10,6,2017,3
418,276.0,11,11,1.0,6,58,1,2018,3
570,305.1,11,11,11.0,9,30,6,2017,3
590,305.1,11,11,6.0,9,50,6,2017,3
580,305.1,11,11,9.0,9,40,6,2017,3
434,329.8,49,49,2.0,7,14,1,2018,3
560,305.1,11,11,5.0,9,20,6,2017,3
424,361.8,49,49,16.0,7,4,1,2018,3
419,392.0,49,49,6.0,6,59,1,2018,3
428,387.7,49,49,1.0,7,8,1,2018,3
330,276.0,11,11,1.0,5,30,1,2018,3
429,329.8,49,49,1.0,7,9,1,2018,3
550,305.1,11,11,7.0,9,10,6,2017,3
530,305.1,11,11,9.0,8,50,6,2017,3
423,62.0,49,49,4.0,7,3,2,2018,3
434,329.8,49,49,4.0,7,14,2,2018,3
1147,392.0,49,49,30.0,19,7,2,2018,3
429,361.8,49,49,34.0,7,9,2,2018,3
432,370.4,49,49,38.0,7,12,2,2018,3
426,276.0,49,49,2.0,7,6,2,2018,3
431,361.8,49,49,2.0,7,11,2,2018,3
425,329.8,49,49,12.0,7,5,2,2018,3
430,361.8,49,49,1.0,7,10,2,2018,3
423,329.8,49,49,4.0,7,3,2,2018,3
433,279.4,49,49,1.0,7,13,2,2018,3
433,387.7,49,49,12.0,7,13,2,2018,3
300,305.1,11,11,1.0,5,0,6,2017,3
427,305.1,49,49,23.0,7,7,6,2017,2
390,305.1,11,11,2.0,6,30,6,2017,2
659,305.1,11,11,1.0,10,59,6,2017,2
652,305.1,11,11,2.0,10,52,6,2017,2
426,305.1,49,49,3.0,7,6,6,2017,2
650,305.1,11,11,3.0,10,50,6,2017,2
435,370.4,49,49,7.0,7,15,2,2018,3
429,329.8,49,49,3.0,7,9,2,2018,3
340,276.0,11,11,1.0,5,40,2,2018,3
424,62.0,49,49,3.0,7,4,2,2018,3
419,392.0,49,49,7.0,6,59,2,2018,3
630,305.1,11,11,2.0,10,30,6,2017,2
400,305.1,11,11,1.0,6,40,6,2017,2
530,305.1,11,11,1.0,8,50,6,2017,2
658,305.1,11,11,1.0,10,58,6,2017,2
424,329.8,49,49,4.0,7,4,2,2018,3
424,361.8,49,49,17.0,7,4,2,2018,3
428,387.7,49,49,8.0,7,8,2,2018,3
450,305.1,11,11,5.0,7,30,6,2017,2
320,305.1,11,11,3.0,5,20,6,2017,2
300,305.1,11,11,4.0,5,0,6,2017,2
434,62.0,49,49,1.0,7,14,3,2018,3
1147,392.0,49,49,29.0,19,7,3,2018,3
426,276.0,49,49,4.0,7,6,3,2018,3
419,392.0,49,49,4.0,6,59,3,2018,3
432,370.4,49,49,37.0,7,12,3,2018,3
435,370.4,49,49,24.0,7,15,3,2018,3
433,370.4,49,49,5.0,7,13,3,2018,3
429,361.8,49,49,24.0,7,9,3,2018,3
431,361.8,49,49,1.0,7,11,3,2018,3
434,329.8,49,49,7.0,7,14,3,2018,3
433,387.7,49,49,8.0,7,13,3,2018,3
540,305.1,11,11,1.0,9,0,6,2017,2
426,305.1,49,49,8.0,7,6,3,2017,1
663,305.1,11,11,11.0,11,3,3,2017,1
667,305.1,11,11,10.0,11,7,3,2017,1
664,305.1,11,11,10.0,11,4,3,2017,1
666,305.1,11,11,10.0,11,6,3,2017,1
668,305.1,11,11,8.0,11,8,3,2017,1
665,305.1,11,11,3.0,11,5,3,2017,1
662,305.1,11,11,11.0,11,2,3,2017,1
661,305.1,11,11,11.0,11,1,3,2017,1
423,62.0,49,49,3.0,7,3,3,2018,3
660,305.1,11,11,6.0,11,0,3,2017,1
480,305.1,11,11,6.0,8,0,3,2017,1
659,305.1,11,11,9.0,10,59,3,2017,1
657,305.1,11,11,8.0,10,57,3,2017,1
656,305.1,11,11,8.0,10,56,3,2017,1
655,305.1,11,11,9.0,10,55,3,2017,1
424,62.0,49,49,2.0,7,4,3,2018,3
370,276.0,11,11,1.0,6,10,3,2018,3
654,305.1,11,11,7.0,10,54,3,2017,1
652,305.1,11,11,9.0,10,52,3,2017,1
653,305.1,11,11,10.0,10,53,3,2017,1
424,361.8,49,49,13.0,7,4,3,2018,3
425,329.8,49,49,5.0,7,5,3,2018,3
424,329.8,49,49,1.0,7,4,3,2018,3
300,279.4,11,11,12.0,5,0,4,2018,3
651,305.1,11,11,4.0,10,51,3,2017,1
650,305.1,11,11,8.0,10,50,3,2017,1
640,305.1,11,11,9.0,10,40,3,2017,1
630,305.1,11,11,9.0,10,30,3,2017,1
434,329.8,49,49,14.0,7,14,4,2018,3
1147,392.0,49,49,46.0,19,7,4,2018,3
426,276.0,49,49,4.0,7,6,4,2018,3
432,370.4,49,49,46.0,7,12,4,2018,3
430,361.8,49,49,1.0,7,10,4,2018,3
429,361.8,49,49,41.0,7,9,4,2018,3
434,62.0,49,49,2.0,7,14,4,2018,3
657,276.0,11,11,2.0,10,57,4,2018,3
410,305.1,11,11,1.0,6,50,3,2017,1
620,305.1,11,11,10.0,10,20,3,2017,1
610,305.1,11,11,11.0,10,10,3,2017,1
600,305.1,11,11,3.0,10,0,3,2017,1
590,305.1,11,11,3.0,9,50,3,2017,1
580,305.1,11,11,3.0,9,40,3,2017,1
570,305.1,11,11,7.0,9,30,3,2017,1
653,276.0,11,11,1.0,10,53,4,2018,3
560,305.1,11,11,5.0,9,20,3,2017,1
652,276.0,11,11,1.0,10,52,4,2018,3
550,305.1,11,11,5.0,9,10,3,2017,1
540,305.1,11,11,8.0,9,0,3,2017,1
651,276.0,11,11,1.0,10,51,4,2018,3
530,305.1,11,11,7.0,8,50,3,2017,1
433,387.7,49,49,3.0,7,13,4,2018,3
520,305.1,11,11,9.0,8,40,3,2017,1
510,305.1,11,11,11.0,8,30,3,2017,1
500,305.1,11,11,8.0,8,20,3,2017,1
320,305.1,11,11,11.0,5,20,3,2017,1
435,370.4,49,49,16.0,7,15,4,2018,3
490,305.1,11,11,7.0,8,10,3,2017,1
550,276.0,11,11,1.0,9,10,4,2018,3
310,305.1,11,11,10.0,5,10,3,2017,1
427,305.1,49,49,1.0,7,7,3,2017,1
300,305.1,11,11,10.0,5,0,3,2017,1
330,305.1,11,11,1.0,5,30,3,2017,1
427,305.1,49,49,3.0,7,7,3,2017,11
662,305.1,11,11,5.0,11,2,3,2017,11
570,305.1,11,11,2.0,9,30,3,2017,11
661,305.1,11,11,8.0,11,1,3,2017,11
659,305.1,11,11,2.0,10,59,3,2017,11
657,305.1,11,11,1.0,10,57,3,2017,11
651,305.1,11,11,1.0,10,51,3,2017,11
653,305.1,11,11,2.0,10,53,3,2017,11
426,305.1,49,49,4.0,7,6,3,2017,11
300,305.1,11,11,2.0,5,0,3,2017,11
590,305.1,11,11,3.0,9,50,3,2017,11
600,305.1,11,11,6.0,10,0,3,2017,11
580,305.1,11,11,8.0,9,40,3,2017,11
460,276.0,11,11,1.0,7,40,4,2018,3
520,305.1,11,11,2.0,8,40,3,2017,11
550,305.1,11,11,4.0,9,10,3,2017,11
540,305.1,11,11,6.0,9,0,3,2017,11
530,305.1,11,11,7.0,8,50,3,2017,11
350,305.1,11,11,2.0,5,50,3,2017,11
330,305.1,11,11,1.0,5,30,3,2017,11
440,305.1,11,11,11.0,7,20,3,2017,11
424,361.8,49,49,11.0,7,4,4,2018,3
400,276.0,11,11,1.0,6,40,4,2018,3
431,361.8,49,49,1.0,7,11,4,2018,3
424,62.0,49,49,1.0,7,4,4,2018,3
419,392.0,49,49,3.0,6,59,4,2018,3
425,329.8,49,49,3.0,7,5,4,2018,3
428,387.7,49,49,1.0,7,8,4,2018,3
310,276.0,11,11,1.0,5,10,4,2018,3
431,305.1,49,49,18.0,7,11,2,2017,11
429,305.1,49,49,4.0,7,9,2,2017,11
655,305.1,11,11,7.0,10,55,2,2017,11
654,305.1,11,11,1.0,10,54,2,2017,11
427,305.1,49,49,4.0,7,7,2,2017,11
653,305.1,11,11,4.0,10,53,2,2017,11
652,305.1,11,11,9.0,10,52,2,2017,11
426,305.1,49,49,20.0,7,6,2,2017,11
590,305.1,11,11,11.0,9,50,2,2017,11
429,361.8,49,49,36.0,7,9,5,2018,3
1147,392.0,49,49,21.0,19,7,5,2018,3
435,370.4,49,49,13.0,7,15,5,2018,3
434,329.8,49,49,10.0,7,14,5,2018,3
423,62.0,49,49,3.0,7,3,5,2018,3
432,370.4,49,49,22.0,7,12,5,2018,3
424,62.0,49,49,4.0,7,4,5,2018,3
651,305.1,11,11,11.0,10,51,2,2017,11
433,387.7,49,49,5.0,7,13,5,2018,3
426,276.0,49,49,1.0,7,6,5,2018,3
500,276.0,11,11,1.0,8,20,5,2018,3
422,276.0,49,49,1.0,7,2,5,2018,3
418,276.0,11,11,3.0,6,58,5,2018,3
424,329.8,49,49,6.0,7,4,5,2018,3
425,329.8,49,49,3.0,7,5,5,2018,3
427,276.0,49,49,1.0,7,7,5,2018,3
424,361.8,49,49,9.0,7,4,5,2018,3
431,361.8,49,49,1.0,7,11,5,2018,3
419,392.0,49,49,2.0,6,59,5,2018,3
428,387.7,49,49,5.0,7,8,5,2018,3
320,276.0,11,11,1.0,5,20,5,2018,3
650,305.1,11,11,5.0,10,50,2,2017,11
430,62.0,49,49,2.0,7,10,6,2018,3
1147,392.0,49,49,46.0,19,7,6,2018,3
429,361.8,49,49,34.0,7,9,6,2018,3
435,370.4,49,49,37.0,7,15,6,2018,3
432,370.4,49,49,22.0,7,12,6,2018,3
431,361.8,49,49,2.0,7,11,6,2018,3
426,279.4,49,49,2.0,7,6,6,2018,3
433,387.7,49,49,10.0,7,13,6,2018,3
640,305.1,11,11,1.0,10,40,2,2017,11
423,62.0,49,49,2.0,7,3,6,2018,3
610,305.1,11,11,5.0,10,10,2,2017,11
426,276.0,49,49,7.0,7,6,6,2018,3
434,329.8,49,49,5.0,7,14,6,2018,3
424,62.0,49,49,1.0,7,4,6,2018,3
400,276.0,11,11,1.0,6,40,6,2018,3
424,361.8,49,49,23.0,7,4,6,2018,3
419,392.0,49,49,5.0,6,59,6,2018,3
430,361.8,49,49,1.0,7,10,6,2018,3
424,329.8,49,49,4.0,7,4,6,2018,3
425,329.8,49,49,3.0,7,5,6,2018,3
600,305.1,11,11,8.0,10,0,2,2017,11
310,305.1,11,11,9.0,5,10,2,2017,11
330,305.1,11,11,4.0,5,30,2,2017,11
580,305.1,11,11,9.0,9,40,2,2017,11
426,276.0,49,49,4.0,7,6,0,2018,3
1147,392.0,49,49,35.0,19,7,0,2018,3
432,370.4,49,49,41.0,7,12,0,2018,3
429,361.8,49,49,33.0,7,9,0,2018,3
430,361.8,49,49,4.0,7,10,0,2018,3
423,62.0,49,49,1.0,7,3,0,2018,3
425,329.8,49,49,8.0,7,5,0,2018,3
423,329.8,49,49,9.0,7,3,0,2018,3
433,387.7,49,49,10.0,7,13,0,2018,3
419,392.0,49,49,5.0,6,59,0,2018,3
424,329.8,49,49,4.0,7,4,0,2018,3
428,387.7,49,49,3.0,7,8,0,2018,3
418,279.4,11,11,1.0,6,58,0,2018,3
420,276.0,11,11,1.0,7,0,0,2018,3
418,276.0,11,11,1.0,6,58,0,2018,3
435,370.4,49,49,16.0,7,15,0,2018,3
380,276.0,11,11,2.0,6,20,0,2018,3
370,276.0,11,11,3.0,6,10,0,2018,3
424,62.0,49,49,1.0,7,4,0,2018,3
424,361.8,49,49,10.0,7,4,0,2018,3
360,276.0,11,11,1.0,6,0,0,2018,3
350,276.0,11,11,1.0,5,50,0,2018,3
570,305.1,11,11,4.0,9,30,2,2017,11
560,305.1,11,11,10.0,9,20,2,2017,11
300,279.4,11,11,1.0,5,0,1,2018,3
424,329.8,49,49,2.0,7,4,1,2018,3
1147,392.0,49,49,47.0,19,7,1,2018,3
429,361.8,49,49,33.0,7,9,1,2018,3
423,62.0,49,49,6.0,7,3,1,2018,3
428,329.8,49,49,1.0,7,8,1,2018,3
434,329.8,49,49,3.0,7,14,1,2018,3
426,276.0,49,49,4.0,7,6,1,2018,3
432,370.4,49,49,28.0,7,12,1,2018,3
433,387.7,49,49,16.0,7,13,1,2018,3
429,329.8,49,49,2.0,7,9,1,2018,3
428,349.0,49,49,1.0,7,8,1,2018,3
423,329.8,49,49,4.0,7,3,1,2018,3
425,329.8,49,49,11.0,7,5,1,2018,3
435,370.4,49,49,13.0,7,15,1,2018,3
550,276.0,11,11,1.0,9,10,1,2018,3
470,276.0,11,11,1.0,7,50,1,2018,3
550,305.1,11,11,9.0,9,10,2,2017,11
440,276.0,11,11,1.0,7,20,1,2018,3
390,276.0,11,11,1.0,6,30,1,2018,3
428,387.7,49,49,6.0,7,8,1,2018,3
424,361.8,49,49,10.0,7,4,1,2018,3
419,392.0,49,49,9.0,6,59,1,2018,3
340,276.0,11,11,1.0,5,40,1,2018,3
300,276.0,11,11,1.0,5,0,1,2018,3
424,62.0,49,49,1.0,7,4,1,2018,3
540,305.1,11,11,11.0,9,0,2,2017,11
480,329.8,49,49,1.0,8,0,2,2018,3
433,329.8,49,49,1.0,7,13,2,2018,3
434,329.8,49,49,7.0,7,14,2,2018,3
1147,392.0,49,49,33.0,19,7,2,2018,3
429,361.8,49,49,28.0,7,9,2,2018,3
426,279.4,49,49,1.0,7,6,2,2018,3
429,329.8,49,49,3.0,7,9,2,2018,3
430,361.8,49,49,1.0,7,10,2,2018,3
432,370.4,49,49,27.0,7,12,2,2018,3
425,329.8,49,49,4.0,7,5,2,2018,3
423,329.8,49,49,6.0,7,3,2,2018,3
423,62.0,49,49,3.0,7,3,2,2018,3
426,276.0,49,49,3.0,7,6,2,2018,3
431,361.8,49,49,3.0,7,11,2,2018,3
530,305.1,11,11,8.0,8,50,2,2017,11
433,387.7,49,49,18.0,7,13,2,2018,3
520,276.0,11,11,1.0,8,40,2,2018,3
430,329.8,49,49,1.0,7,10,2,2018,3
500,276.0,11,11,2.0,8,20,2,2018,3
428,349.0,49,49,6.0,7,8,2,2018,3
424,329.8,49,49,4.0,7,4,2,2018,3
428,329.8,49,49,1.0,7,8,2,2018,3
435,370.4,49,49,19.0,7,15,2,2018,3
400,276.0,11,11,2.0,6,40,2,2018,3
410,276.0,11,11,1.0,6,50,2,2018,3
370,276.0,11,11,1.0,6,10,2,2018,3
424,361.8,49,49,7.0,7,4,2,2018,3
419,392.0,49,49,4.0,6,59,2,2018,3
428,387.7,49,49,14.0,7,8,2,2018,3
520,305.1,11,11,8.0,8,40,2,2017,11
510,305.1,11,11,9.0,8,30,2,2017,11
432,370.4,49,49,33.0,7,12,3,2018,3
424,329.8,49,49,6.0,7,4,3,2018,3
1147,392.0,49,49,18.0,19,7,3,2018,3
423,62.0,49,49,2.0,7,3,3,2018,3
429,361.8,49,49,28.0,7,9,3,2018,3
419,349.0,49,49,1.0,6,59,3,2018,3
433,329.8,49,49,1.0,7,13,3,2018,3
428,329.8,49,49,7.0,7,8,3,2018,3
428,349.0,49,49,10.0,7,8,3,2018,3
423,329.8,49,49,10.0,7,3,3,2018,3
433,387.7,49,49,12.0,7,13,3,2018,3
426,276.0,49,49,3.0,7,6,3,2018,3
570,276.0,11,11,1.0,9,30,3,2018,3
560,279.4,11,11,1.0,9,20,3,2018,3
510,276.0,11,11,1.0,8,30,3,2018,3
434,329.8,49,49,3.0,7,14,3,2018,3
440,276.0,11,11,1.0,7,20,3,2018,3
420,276.0,11,11,1.0,7,0,3,2018,3
390,276.0,11,11,1.0,6,30,3,2018,3
424,361.8,49,49,20.0,7,4,3,2018,3
380,276.0,11,11,1.0,6,20,3,2018,3
480,370.4,49,49,19.0,8,0,3,2018,3
419,392.0,49,49,3.0,6,59,3,2018,3
350,276.0,11,11,1.0,5,50,3,2018,3
428,387.7,49,49,10.0,7,8,3,2018,3
300,276.0,11,11,2.0,5,0,3,2018,3
425,329.8,49,49,4.0,7,5,3,2018,3
435,370.4,49,49,8.0,7,15,3,2018,3
424,361.8,49,49,1.0,7,4,3,2018,3
429,329.8,49,49,2.0,7,9,3,2018,3
490,305.1,11,11,1.0,8,10,2,2017,11
1147,392.0,49,49,47.0,19,7,4,2018,3
434,329.8,49,49,3.0,7,14,4,2018,3
432,370.4,49,49,37.0,7,12,4,2018,3
480,329.8,49,49,1.0,8,0,4,2018,3
428,349.0,49,49,18.0,7,8,4,2018,3
480,349.0,49,49,2.0,8,0,4,2018,3
423,329.8,49,49,5.0,7,3,4,2018,3
429,361.8,49,49,31.0,7,9,4,2018,3
428,329.8,49,49,1.0,7,8,4,2018,3
426,276.0,49,49,5.0,7,6,4,2018,3
433,387.7,49,49,18.0,7,13,4,2018,3
424,329.8,49,49,3.0,7,4,4,2018,3
520,276.0,11,11,1.0,8,40,4,2018,3
480,305.1,11,11,1.0,8,0,2,2017,11
470,305.1,11,11,3.0,7,50,2,2017,11
424,361.8,49,49,13.0,7,4,4,2018,3
460,305.1,11,11,11.0,7,40,2,2017,11
425,62.0,49,49,4.0,7,5,4,2018,3
480,370.4,49,49,7.0,8,0,4,2018,3
425,329.8,49,49,6.0,7,5,4,2018,3
419,392.0,49,49,2.0,6,59,4,2018,3
435,370.4,49,49,1.0,7,15,4,2018,3
450,305.1,11,11,3.0,7,30,2,2017,11
480,62.0,49,49,2.0,8,0,5,2018,3
434,329.8,49,49,6.0,7,14,5,2018,3
480,349.0,49,49,5.0,8,0,5,2018,3
1147,392.0,49,49,23.0,19,7,5,2018,3
429,361.8,49,49,34.0,7,9,5,2018,3
410,305.1,11,11,1.0,6,50,2,2017,11
480,370.4,49,49,19.0,8,0,5,2018,3
423,329.8,49,49,8.0,7,3,5,2018,3
426,276.0,49,49,2.0,7,6,5,2018,3
432,370.4,49,49,37.0,7,12,5,2018,3
428,349.0,49,49,11.0,7,8,5,2018,3
426,279.4,49,49,2.0,7,6,5,2018,3
424,329.8,49,49,2.0,7,4,5,2018,3
433,387.7,49,49,26.0,7,13,5,2018,3
433,349.0,49,49,8.0,7,13,5,2018,3
600,276.0,11,11,1.0,10,0,5,2018,3
424,279.4,49,49,1.0,7,4,5,2018,3
590,276.0,11,11,1.0,9,50,5,2018,3
432,329.8,49,49,1.0,7,12,5,2018,3
425,329.8,49,49,7.0,7,5,5,2018,3
427,279.4,49,49,1.0,7,7,5,2018,3
435,276.0,11,11,1.0,7,15,5,2018,3
1143,276.0,49,49,3.0,19,3,5,2018,3
390,276.0,11,11,1.0,6,30,5,2018,3
424,361.8,49,49,5.0,7,4,5,2018,3
423,62.0,49,49,1.0,7,3,5,2018,3
419,392.0,49,49,2.0,6,59,5,2018,3
400,276.0,11,11,1.0,6,40,5,2018,3
360,276.0,11,11,1.0,6,0,5,2018,3
428,387.7,49,49,11.0,7,8,5,2018,3
429,329.8,49,49,1.0,7,9,5,2018,3
300,276.0,11,11,1.0,5,0,5,2018,3
